Título,Año,Género,Puntuación,N_Votos,Director/a,Local_carátula,Web_carátula
Castillo de arena,2017,BE,"5,2",1.107,Fernando Coimbra,Pictures/sand_castle-743342489-msmall.jpg,https://pics.filmaffinity.com/sand_castle-743342489-msmall.jpg
The Yellow Birds,2017,BE,"5,0",50,Alexandre Moors,Pictures/the_yellow_birds-926241171-msmall.jpg,https://pics.filmaffinity.com/the_yellow_birds-926241171-msmall.jpg
Trench 11,2017,BE,"4,7",102,Leo Scherman,Pictures/trench_11-619797546-msmall.jpg,https://pics.filmaffinity.com/trench_11-619797546-msmall.jpg
Cosecha amarga,2017,BE,"4,6",60,George Mendeluk,Pictures/bitter_harvest-391841553-msmall.jpg,https://pics.filmaffinity.com/bitter_harvest-391841553-msmall.jpg
Barcelona 1714,2017,BE,"2,7",110,Anna Bofarull,Pictures/barcelona_1714-426856860-msmall.jpg,https://pics.filmaffinity.com/barcelona_1714-426856860-msmall.jpg
Star contra las Fuerzas del Mal: La batalla por Miauni (TV),2017,C-F,"7,3",50,"Dominic Bisignano, Tyler Chen, Aaron Hammersley",Pictures/star_vs_the_forces_of_evil_battle_for_mewni_tv-736539525-msmall.jpg,https://pics.filmaffinity.com/star_vs_the_forces_of_evil_battle_for_mewni_tv-736539525-msmall.jpg
World of Tomorrow. Episode Two: The Burden of Other People's Thoughts (C),2017,C-F,"7,1",200,Don Hertzfeldt,Pictures/world_of_tomorrow_episode_two_the_burden_of_other_people_s_thoughts_s-461116536-msmall.jpg,https://pics.filmaffinity.com/world_of_tomorrow_episode_two_the_burden_of_other_people_s_thoughts_s-461116536-msmall.jpg
Blade Runner 2049,2017,C-F,"7,1",37.919,Denis Villeneuve,Pictures/blade_runner_2049-681477614-msmall.jpg,https://pics.filmaffinity.com/blade_runner_2049-681477614-msmall.jpg
Logan,2017,C-F,"7,0",32.328,James Mangold,Pictures/logan-528968427-msmall.jpg,https://pics.filmaffinity.com/logan-528968427-msmall.jpg
Guardianes de la galaxia Vol. 2,2017,C-F,"6,8",33.519,James Gunn,Pictures/guardians_of_the_galaxy_vol_2-755407784-msmall.jpg,https://pics.filmaffinity.com/guardians_of_the_galaxy_vol_2-755407784-msmall.jpg
Rick and Morty: Exquisite Corpse (C),2017,C-F,"6,6",308,Erica Hayes,Pictures/rick_and_morty_exquisite_corpse_s-836422488-msmall.jpg,https://pics.filmaffinity.com/rick_and_morty_exquisite_corpse_s-836422488-msmall.jpg
Blade Runner: Apagón 2022 (C),2017,C-F,"6,6",2.047,Shin'ichirō Watanabe,Pictures/blade_runner_black_out_2022_s-620226688-msmall.jpg,https://pics.filmaffinity.com/blade_runner_black_out_2022_s-620226688-msmall.jpg
Mutafukaz,2017,C-F,"6,5",806,"Shôjirô Nishimi, Guillaume Renard",Pictures/mutafukaz-885058470-msmall.jpg,https://pics.filmaffinity.com/mutafukaz-885058470-msmall.jpg
La guerra del planeta de los simios,2017,C-F,"6,5",22.356,Matt Reeves,Pictures/war_for_the_planet_of_the_apes-586054910-msmall.jpg,https://pics.filmaffinity.com/war_for_the_planet_of_the_apes-586054910-msmall.jpg
Star Wars Rebels: Héroes de Mandalore (TV),2017,C-F,"6,4",193,"Dave Filoni, Steward Lee",Pictures/star_wars_rebels_heroes_of_mandalore_tv-756866825-msmall.jpg,https://pics.filmaffinity.com/star_wars_rebels_heroes_of_mandalore_tv-756866825-msmall.jpg
Spider-Man: Homecoming,2017,C-F,"6,4",27.748,Jon Watts,Pictures/spider_man_homecoming-336093112-msmall.jpg,https://pics.filmaffinity.com/spider_man_homecoming-336093112-msmall.jpg
ADAM: Episode 3 - The Prophet (C),2017,C-F,"6,4",170,Neill Blomkamp,Pictures/adam_episode_3_the_prophet_s-563963557-msmall.jpg,https://pics.filmaffinity.com/adam_episode_3_the_prophet_s-563963557-msmall.jpg
Rakka (C),2017,C-F,"6,3",756,Neill Blomkamp,Pictures/oats_studios_volume_1_rakka_s-566496528-msmall.jpg,https://pics.filmaffinity.com/oats_studios_volume_1_rakka_s-566496528-msmall.jpg
Mazinger Z Infinity,2017,C-F,"6,3",2.218,Junji Shimizu,Pictures/mazinger_z-129102054-msmall.jpg,https://pics.filmaffinity.com/mazinger_z-129102054-msmall.jpg
Philip K. Dick's Electric Dreams: The Commuter (TV),2017,C-F,"6,3",696,Tom Harper,Pictures/philip_k_dick_s_electric_dreams_the_commuter_tv-132459551-msmall.jpg,https://pics.filmaffinity.com/philip_k_dick_s_electric_dreams_the_commuter_tv-132459551-msmall.jpg
Cinderella the Cat,2017,C-F,"6,3",67,"Ivan Cappiello, Marino Guarnieri, Alessandro Rak, ...",Pictures/gatta_cenerentola-156985441-msmall.jpg,https://pics.filmaffinity.com/gatta_cenerentola-156985441-msmall.jpg
Zygote (C),2017,C-F,"6,2",576,Neill Blomkamp,Pictures/zygote_s-239164426-msmall.jpg,https://pics.filmaffinity.com/zygote_s-239164426-msmall.jpg
Star Wars: Los últimos Jedi,2017,C-F,"6,2",38.120,Rian Johnson,Pictures/star_wars_the_last_jedi-535293064-msmall.jpg,https://pics.filmaffinity.com/star_wars_the_last_jedi-535293064-msmall.jpg
ADAM: The Mirror (C),2017,C-F,"6,2",265,Neill Blomkamp,Pictures/adam_the_mirror_s-199282540-msmall.jpg,https://pics.filmaffinity.com/adam_the_mirror_s-199282540-msmall.jpg
Dragon Ball Z: Light of Hope,2017,C-F,"6,1",101,"Donnie McMillin, Rita McMillin",Pictures/dragon_ball_z_light_of_hope-112570198-msmall.jpg,https://pics.filmaffinity.com/dragon_ball_z_light_of_hope-112570198-msmall.jpg
Blame!,2017,C-F,"6,1",1.456,Hiroyuki Seshita,Pictures/blame-820004698-msmall.jpg,https://pics.filmaffinity.com/blame-820004698-msmall.jpg
2036: Nexus Dawn (C),2017,C-F,"6,0",2.419,Luke Scott,Pictures/2036_nexus_dawn_s-161952315-msmall.jpg,https://pics.filmaffinity.com/2036_nexus_dawn_s-161952315-msmall.jpg
Firebase (C),2017,C-F,"5,9",332,Neill Blomkamp,Pictures/firebase_s-601526571-msmall.jpg,https://pics.filmaffinity.com/firebase_s-601526571-msmall.jpg
Life (Vida),2017,C-F,"5,9",21.439,Daniel Espinosa,Pictures/life-510388488-msmall.jpg,https://pics.filmaffinity.com/life-510388488-msmall.jpg
Jóvenes Titanes: El Contrato de Judas,2017,C-F,"5,8",485,Sam Liu,Pictures/teen_titans_the_judas_contract-778580278-msmall.jpg,https://pics.filmaffinity.com/teen_titans_the_judas_contract-778580278-msmall.jpg
Marjorie Prime,2017,C-F,"5,8",311,Michael Almereyda,Pictures/marjorie_prime-943518512-msmall.jpg,https://pics.filmaffinity.com/marjorie_prime-943518512-msmall.jpg
Rick and Morty Go to the Movies (C),2017,C-F,"5,8",174,Lee Hardcastle,Pictures/rick_and_morty_go_to_the_movies_s-132150139-msmall.jpg,https://pics.filmaffinity.com/rick_and_morty_go_to_the_movies_s-132150139-msmall.jpg
Cuánto. Más allá del dinero (C),2017,C-F,"5,8",683,Kike Maíllo,Pictures/cuanto_mas_alla_del_dinero_s-344950624-msmall.jpg,https://pics.filmaffinity.com/cuanto_mas_alla_del_dinero_s-344950624-msmall.jpg
Doraemon y la gran aventura en la Antártida,2017,C-F,"5,8",52,Atsushi Takahashi,Pictures/eiga_doraemon_nobita_no_nankyoku_kachi_kochi_daiboken-630171136-msmall.jpg,https://pics.filmaffinity.com/eiga_doraemon_nobita_no_nankyoku_kachi_kochi_daiboken-630171136-msmall.jpg
Everything (C),2017,C-F,"5,8",77,David O'Reilly,Pictures/everything_s-568792300-msmall.jpg,https://pics.filmaffinity.com/everything_s-568792300-msmall.jpg
Coco,2017,CO,"8,0",41.793,"Lee Unkrich, Adrián Molina",Pictures/coco-155051069-msmall.jpg,https://pics.filmaffinity.com/coco-155051069-msmall.jpg
Tres anuncios en las afueras,2017,CO,"7,6",43.879,Martin McDonagh,Pictures/three_billboards_outside_ebbing_missouri-942175283-msmall.jpg,https://pics.filmaffinity.com/three_billboards_outside_ebbing_missouri-942175283-msmall.jpg
Judah Friedlander: America is the Greatest Country in the United States,2017,CO,"7,6",217,Judah Friedlander,Pictures/judah_friedlander_america_is_the_greatest_country_in_the_united_states-299243501-msmall.jpg,https://pics.filmaffinity.com/judah_friedlander_america_is_the_greatest_country_in_the_united_states-299243501-msmall.jpg
Louis C.K. 2017 (TV),2017,CO,"7,3",1.131,Louis C.K.,Pictures/louis_c_k_2017_tv-446322131-msmall.jpg,https://pics.filmaffinity.com/louis_c_k_2017_tv-446322131-msmall.jpg
No Game no Life: Zero,2017,CO,"7,3",147,Atsuko Ishizuka,Pictures/nogemu_noraifu_zero-302646031-msmall.jpg,https://pics.filmaffinity.com/nogemu_noraifu_zero-302646031-msmall.jpg
Dave Chappelle: Equanimity (TV),2017,CO,"7,3",405,Stan Lathan,Pictures/dave_chappelle_equanimity_tv-899791383-msmall.jpg,https://pics.filmaffinity.com/dave_chappelle_equanimity_tv-899791383-msmall.jpg
Deep in the Heart of Texas: Dave Chappelle Live at Austin City Limits (TV),2017,CO,"7,2",412,Stan Lathan,Pictures/deep_in_the_heart_of_texas_dave_chappelle_live_at_austin_city_limits_tv-582863584-msmall.jpg,https://pics.filmaffinity.com/deep_in_the_heart_of_texas_dave_chappelle_live_at_austin_city_limits_tv-582863584-msmall.jpg
One Cut of The Dead,2017,CO,"7,2",1.557,Shinichirô Ueda,Pictures/kamera_o_tomeru_na-961171676-msmall.jpg,https://pics.filmaffinity.com/kamera_o_tomeru_na-961171676-msmall.jpg
Dave Chappelle: The Bird Revelation (TV),2017,CO,"7,2",299,Stan Lathan,Pictures/dave_chappelle_the_bird_revelation_tv-286584887-msmall.jpg,https://pics.filmaffinity.com/dave_chappelle_the_bird_revelation_tv-286584887-msmall.jpg
Wonder,2017,CO,"7,1",15.222,Stephen Chbosky,Pictures/wonder-294892482-msmall.jpg,https://pics.filmaffinity.com/wonder-294892482-msmall.jpg
The Age of Spin: Dave Chappelle Live at the Hollywood Palladium (TV),2017,CO,"7,1",483,Stan Lathan,Pictures/the_age_of_spin_dave_chappelle_live_at_the_hollywood_palladium_tv-396590344-msmall.jpg,https://pics.filmaffinity.com/the_age_of_spin_dave_chappelle_live_at_the_hollywood_palladium_tv-396590344-msmall.jpg
La Mujer del Saco (C),2017,CO,"7,0",81,Alberto Corredor,Pictures/baghead_s-596711461-msmall.jpg,https://pics.filmaffinity.com/baghead_s-596711461-msmall.jpg
Sarah Silverman: A Speck of Dust (TV),2017,CO,"6,9",291,Liam Lynch,Pictures/sarah_silverman_a_speck_of_dust_tv-435308023-msmall.jpg,https://pics.filmaffinity.com/sarah_silverman_a_speck_of_dust_tv-435308023-msmall.jpg
Neal Brennan: 3 Mics (TV),2017,CO,"6,9",103,Neal Brennan,Pictures/neal_brennan_3_mics_tv-296054511-msmall.jpg,https://pics.filmaffinity.com/neal_brennan_3_mics_tv-296054511-msmall.jpg
La telenovela errante,2017,CO,"6,9",102,"Raoul Ruiz, Valeria Sarmiento",Pictures/la_telenovela_errante-453122702-msmall.jpg,https://pics.filmaffinity.com/la_telenovela_errante-453122702-msmall.jpg
Marc Maron: Too Real,2017,CO,"6,9",80,Lynn Shelton,Pictures/marc_maron_too_real-863763060-msmall.jpg,https://pics.filmaffinity.com/marc_maron_too_real-863763060-msmall.jpg
The Disaster Artist,2017,CO,"6,9",16.815,James Franco,Pictures/the_disaster_artist-267344284-msmall.jpg,https://pics.filmaffinity.com/the_disaster_artist-267344284-msmall.jpg
Kapitalistis (C),2017,CO,"6,9",117,Pablo Muñoz Gómez,Pictures/kapitalistis_s-102787484-msmall.jpg,https://pics.filmaffinity.com/kapitalistis_s-102787484-msmall.jpg
El otro lado de la esperanza,2017,CO,"6,8",3.995,Aki Kaurismäki,Pictures/toivon_tuolla_puolen-717724555-msmall.jpg,https://pics.filmaffinity.com/toivon_tuolla_puolen-717724555-msmall.jpg
El malvado zorro feroz,2017,CO,"6,8",999,"Benjamin Renner, Patrick Imbert",Pictures/le_grand_mechant_renard_et_autres_contes-328424301-msmall.jpg,https://pics.filmaffinity.com/le_grand_mechant_renard_et_autres_contes-328424301-msmall.jpg
One Piece: Episode of East Blue (TV),2017,CO,"6,8",71,Takashi Ōtsuka,Pictures/one_piece_episode_of_east_blue_tv-210861321-msmall.jpg,https://pics.filmaffinity.com/one_piece_episode_of_east_blue_tv-210861321-msmall.jpg
Lou (C),2017,CO,"6,8",1.020,Dave Mullins,Pictures/lou_s-131393570-msmall.jpg,https://pics.filmaffinity.com/lou_s-131393570-msmall.jpg
Guardianes de la galaxia Vol. 2,2017,CO,"6,8",33.519,James Gunn,Pictures/guardians_of_the_galaxy_vol_2-755407784-msmall.jpg,https://pics.filmaffinity.com/guardians_of_the_galaxy_vol_2-755407784-msmall.jpg
Paddington 2,2017,CO,"6,8",1.752,Paul King,Pictures/paddington_2-825590515-msmall.jpg,https://pics.filmaffinity.com/paddington_2-825590515-msmall.jpg
"Antonio uno, dos, tres",2017,CO,"6,7",67,Leonardo Mouramateus,Pictures/antonio_um_dois_tres-973215143-msmall.jpg,https://pics.filmaffinity.com/antonio_um_dois_tres-973215143-msmall.jpg
Trevor Noah: Afraid of the Dark (TV),2017,CO,"6,7",167,David Paul Meyer,Pictures/trevor_noah_afraid_of_the_dark_tv-666629790-msmall.jpg,https://pics.filmaffinity.com/trevor_noah_afraid_of_the_dark_tv-666629790-msmall.jpg
Papyrus (C),2017,CO,"6,7",251,Julio Torres,Pictures/papyrus_s-347436033-msmall.jpg,https://pics.filmaffinity.com/papyrus_s-347436033-msmall.jpg
"Night Is Short, Walk On Girl",2017,CO,"6,7",696,Masaaki Yuasa,Pictures/yoru_wa_mijikashi_arukeyo_otome-973927364-msmall.jpg,https://pics.filmaffinity.com/yoru_wa_mijikashi_arukeyo_otome-973927364-msmall.jpg
Inside No. 9: The Bill (TV),2017,CO,"6,7",225,Guillem Morales,Pictures/inside_no_9_the_bill_tv-783544477-msmall.jpg,https://pics.filmaffinity.com/inside_no_9_the_bill_tv-783544477-msmall.jpg
Los buscadores,2017,CO,"6,7",72,"Juan Carlos Maneglia, Tana Schémbori",Pictures/los_buscadores-739865100-msmall.jpg,https://pics.filmaffinity.com/los_buscadores-739865100-msmall.jpg
Coco,2017,DR,"8,0",41.793,"Lee Unkrich, Adrián Molina",Pictures/coco-155051069-msmall.jpg,https://pics.filmaffinity.com/coco-155051069-msmall.jpg
Tres anuncios en las afueras,2017,DR,"7,6",43.879,Martin McDonagh,Pictures/three_billboards_outside_ebbing_missouri-942175283-msmall.jpg,https://pics.filmaffinity.com/three_billboards_outside_ebbing_missouri-942175283-msmall.jpg
Loving Vincent,2017,DR,"7,4",5.678,"Dorota Kobiela, Hugh Welchman",Pictures/loving_vincent-903551620-msmall.jpg,https://pics.filmaffinity.com/loving_vincent-903551620-msmall.jpg
Call Me by Your Name,2017,DR,"7,4",19.842,Luca Guadagnino,Pictures/call_me_by_your_name-865431375-msmall.jpg,https://pics.filmaffinity.com/call_me_by_your_name-865431375-msmall.jpg
El pan de la guerra (The Breadwinner),2017,DR,"7,4",3.099,Nora Twomey,Pictures/the_breadwinner-717386349-msmall.jpg,https://pics.filmaffinity.com/the_breadwinner-717386349-msmall.jpg
Wiñaypacha,2017,DR,"7,3",162,Óscar Catacora,Pictures/winaypacha-927144275-msmall.jpg,https://pics.filmaffinity.com/winaypacha-927144275-msmall.jpg
Fate/Stay Night: Heaven’s Feel I. Presage Flower,2017,DR,"7,3",66,Tomonori Sudô,Pictures/gekijouban_fate_stay_night_heaven_s_feel-478106118-msmall.jpg,https://pics.filmaffinity.com/gekijouban_fate_stay_night_heaven_s_feel-478106118-msmall.jpg
Custodia compartida,2017,DR,"7,3",4.109,Xavier Legrand,Pictures/jusqu_a_la_garde-978770675-msmall.jpg,https://pics.filmaffinity.com/jusqu_a_la_garde-978770675-msmall.jpg
1987: When the Day Comes,2017,DR,"7,3",134,Jang Joon-hwan,Pictures/1987-923972731-msmall.jpg,https://pics.filmaffinity.com/1987-923972731-msmall.jpg
Michael Inside,2017,DR,"7,2",55,Frank Berry,Pictures/michael_inside-839152528-msmall.jpg,https://pics.filmaffinity.com/michael_inside-839152528-msmall.jpg
Close-Knit,2017,DR,"7,2",111,Naoko Ogigami,Pictures/karera_ga_honki_de_amu_toki_wa-551121182-msmall.jpg,https://pics.filmaffinity.com/karera_ga_honki_de_amu_toki_wa-551121182-msmall.jpg
Madre (C),2017,DR,"7,2",3.326,Rodrigo Sorogoyen,Pictures/madre_s-202847360-msmall.jpg,https://pics.filmaffinity.com/madre_s-202847360-msmall.jpg
El insulto,2017,DR,"7,2",2.856,Ziad Doueiri,Pictures/l_insulte-270895192-msmall.jpg,https://pics.filmaffinity.com/l_insulte-270895192-msmall.jpg
Happiness (C),2017,DR,"7,1",888,Steve Cutts,Pictures/happiness_s-448891749-msmall.jpg,https://pics.filmaffinity.com/happiness_s-448891749-msmall.jpg
A Taxi Driver: Los héroes de Gwangju,2017,DR,"7,1",667,Jang Hoon,Pictures/taeksi_woonjunsa-691337220-msmall.jpg,https://pics.filmaffinity.com/taeksi_woonjunsa-691337220-msmall.jpg
Wonder,2017,DR,"7,1",15.222,Stephen Chbosky,Pictures/wonder-294892482-msmall.jpg,https://pics.filmaffinity.com/wonder-294892482-msmall.jpg
The Florida Project,2017,DR,"7,1",11.921,Sean Baker,Pictures/the_florida_project-258077575-msmall.jpg,https://pics.filmaffinity.com/the_florida_project-258077575-msmall.jpg
Lucky,2017,DR,"7,1",5.878,John Carroll Lynch,Pictures/lucky-714779049-msmall.jpg,https://pics.filmaffinity.com/lucky-714779049-msmall.jpg
Dunkerque,2017,DR,"7,1",47.249,Christopher Nolan,Pictures/dunkirk-461720087-msmall.jpg,https://pics.filmaffinity.com/dunkirk-461720087-msmall.jpg
La niña silenciosa (C),2017,DR,"7,0",88,Chris Overton,Pictures/the_silent_child_s-132313335-msmall.jpg,https://pics.filmaffinity.com/the_silent_child_s-132313335-msmall.jpg
"Yo, Tonya",2017,DR,"7,0",17.223,Craig Gillespie,Pictures/i_tonya-669430204-msmall.jpg,https://pics.filmaffinity.com/i_tonya-669430204-msmall.jpg
Sin amor (Loveless),2017,DR,"7,0",4.155,Andrey Zvyagintsev,Pictures/nelyubov-947117876-msmall.jpg,https://pics.filmaffinity.com/nelyubov-947117876-msmall.jpg
Tierra de Dios,2017,DR,"7,0",3.221,Francis Lee,Pictures/god_s_own_country-626670472-msmall.jpg,https://pics.filmaffinity.com/god_s_own_country-626670472-msmall.jpg
Ethel y Ernest,2017,DR,"7,0",216,Roger Mainwood,Pictures/ethel_ernest-390880431-msmall.jpg,https://pics.filmaffinity.com/ethel_ernest-390880431-msmall.jpg
Secret Superstar,2017,DR,"7,0",55,Advait Chandan,Pictures/secret_superstar-918749134-msmall.jpg,https://pics.filmaffinity.com/secret_superstar-918749134-msmall.jpg
Logan,2017,DR,"7,0",32.328,James Mangold,Pictures/logan-528968427-msmall.jpg,https://pics.filmaffinity.com/logan-528968427-msmall.jpg
"No Date, No Sign",2017,DR,"6,9",78,Vahid Jalilvand,Pictures/bedoune_tarikh_bedoune_emza-356561939-msmall.jpg,https://pics.filmaffinity.com/bedoune_tarikh_bedoune_emza-356561939-msmall.jpg
El viaje de Nisha,2017,DR,"6,9",1.419,Iram Haq,Pictures/hva_vil_folk_si-201786242-msmall.jpg,https://pics.filmaffinity.com/hva_vil_folk_si-201786242-msmall.jpg
La telenovela errante,2017,DR,"6,9",102,"Raoul Ruiz, Valeria Sarmiento",Pictures/la_telenovela_errante-453122702-msmall.jpg,https://pics.filmaffinity.com/la_telenovela_errante-453122702-msmall.jpg
My Happy Family,2017,DR,"6,9",274,"Nana Ekvtimishvili, Simon Groß",Pictures/chemi_bednieri_ojakhi-847652301-msmall.jpg,https://pics.filmaffinity.com/chemi_bednieri_ojakhi-847652301-msmall.jpg
Call Me by Your Name,2017,RO,"7,4",19.842,Luca Guadagnino,Pictures/call_me_by_your_name-865431375-msmall.jpg,https://pics.filmaffinity.com/call_me_by_your_name-865431375-msmall.jpg
Tierra de Dios,2017,RO,"7,0",3.221,Francis Lee,Pictures/god_s_own_country-626670472-msmall.jpg,https://pics.filmaffinity.com/god_s_own_country-626670472-msmall.jpg
En cuerpo y alma,2017,RO,"6,8",3.060,Ildikó Enyedi,Pictures/a_testrol_es_a_lelekrol_on_body_and_soul-823866735-msmall.jpg,https://pics.filmaffinity.com/a_testrol_es_a_lelekrol_on_body_and_soul-823866735-msmall.jpg
El hilo invisible,2017,RO,"6,8",13.263,Paul Thomas Anderson,Pictures/phantom_thread-546159231-msmall.jpg,https://pics.filmaffinity.com/phantom_thread-546159231-msmall.jpg
"Night Is Short, Walk On Girl",2017,RO,"6,7",696,Masaaki Yuasa,Pictures/yoru_wa_mijikashi_arukeyo_otome-973927364-msmall.jpg,https://pics.filmaffinity.com/yoru_wa_mijikashi_arukeyo_otome-973927364-msmall.jpg
Un momento en común,2017,RO,"6,6",118,Mikko Makela,Pictures/a_moment_in_the_reeds-754885366-msmall.jpg,https://pics.filmaffinity.com/a_moment_in_the_reeds-754885366-msmall.jpg
La gran enfermedad del amor,2017,RO,"6,5",5.860,Michael Showalter,Pictures/the_big_sick-977639733-msmall.jpg,https://pics.filmaffinity.com/the_big_sick-977639733-msmall.jpg
Falsos tatuajes,2017,RO,"6,5",121,Pascal Plante,Pictures/les_faux_tatouages_fake_tattoos-637721546-msmall.jpg,https://pics.filmaffinity.com/les_faux_tatouages_fake_tattoos-637721546-msmall.jpg
La forma del agua,2017,RO,"6,5",40.662,Guillermo del Toro,Pictures/the_shape_of_water-856013521-msmall.jpg,https://pics.filmaffinity.com/the_shape_of_water-856013521-msmall.jpg
La bella y la bestia,2017,RO,"6,4",22.948,Bill Condon,Pictures/beauty_and_the_beast-281766413-msmall.jpg,https://pics.filmaffinity.com/beauty_and_the_beast-281766413-msmall.jpg
En la playa sola de noche,2017,RO,"6,4",1.333,Hong Sang-soo,Pictures/bamui_haebyunaeseo_honja-623675518-msmall.jpg,https://pics.filmaffinity.com/bamui_haebyunaeseo_honja-623675518-msmall.jpg
Las estrellas de cine no mueren en Liverpool,2017,RO,"6,4",1.538,Paul McGuigan,Pictures/film_stars_don_t_die_in_liverpool-617031533-msmall.jpg,https://pics.filmaffinity.com/film_stars_don_t_die_in_liverpool-617031533-msmall.jpg
